gender,race,age,age_binary,Bachelor,High School,PhD,Master,Community College,Elite University,Private High School,Public University,Online Institution,Public High School,years_experience,Python,Java,JavaScript,SQL,Git,React,Docker,AWS,Machine Learning,Data Structures,Algorithms,Debugging,Communication,Teamwork,Problem Solving,English,Spanish,French,Mandarin,Arabic,Portuguese,test_score,true_qualification,hiring_score
0,1,57,0,1,0,0,0,0,0,0,1,0,0,20,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,71.74,79.25,20.1
1,0,52,0,0,0,0,1,0,1,0,0,0,0,15,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,94.2,98.28,30.11
1,0,30,1,0,1,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,80.97,69.69,29.08
0,1,54,0,1,0,0,0,0,0,0,0,1,0,17,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,65.59,76.85,19.14
0,1,22,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,56.78,30.13,10.85
0,0,23,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,69.31,65.92,21.17
0,0,42,1,0,1,0,0,0,0,0,0,0,1,13,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,60.11,63.06,17.63
1,0,36,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,56.33,61.54,23.41
1,1,29,1,1,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,59.37,59.63,29.05
0,0,32,1,0,0,0,1,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,46.43,61.5,19.4
1,0,25,1,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,73.8,69.4,28.96
0,1,24,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,63.23,61.26,23.3
1,0,65,0,1,0,0,0,0,1,0,0,0,0,20,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,64.73,78.79,22.32
1,0,48,1,1,0,0,0,0,1,0,0,0,0,23,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,70.06,66.94,25.57
0,0,24,1,0,1,0,0,0,0,1,0,0,0,4,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,71.13,62.39,19.76
0,1,55,0,0,0,0,1,0,1,0,0,0,0,17,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,100,83.61,21.84
1,1,35,1,1,0,0,0,0,0,0,0,1,0,12,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,96.63,82.38,35.75
1,0,28,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,72.88,52.55,22.22
0,0,47,1,1,0,0,0,0,1,0,0,0,0,12,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,49.88,65.98,18.79
1,1,29,1,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,79.7,71.5,33.8
1,0,47,1,1,0,0,0,1,0,0,0,0,0,10,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,66.13,73.88,28.35
1,1,37,1,1,0,0,0,0,0,0,0,1,0,4,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,46.97,57.01,25.6
1,0,22,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,48.03,33.07,14.43
1,0,37,1,1,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,54.37,52.49,19.79
1,0,33,1,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,69.2,55.41,23.36
0,1,47,1,1,0,0,0,0,0,0,1,0,0,15,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,86.76,74.4,26.16
1,1,33,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,100,60.85,29.54
1,0,28,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,91.51,59.88,25.15
0,1,43,1,0,1,0,0,0,0,0,0,0,1,12,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,91.38,73.21,25.68
1,0,34,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,72.24,51.48,21.79
1,0,32,1,0,0,1,0,0,1,0,0,0,0,11,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,81.09,92.81,38.32
1,0,26,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,69.02,52.2,22.08
1,0,30,1,0,1,0,0,0,0,0,0,0,1,7,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,76.23,44.93,19.17
0,0,54,0,0,1,0,0,0,0,1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,78.81,64.78,10.31
1,1,45,1,0,1,0,0,0,0,0,0,0,1,14,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,40.29,69.57,30.63
0,0,36,1,1,0,0,0,0,0,0,0,1,0,10,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,69.75,70.52,20.61
1,0,43,1,0,0,0,1,0,1,0,0,0,0,10,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,92.49,81.29,31.31
1,0,57,0,1,0,0,0,1,0,0,0,0,0,15,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,85.55,79.52,22.61
0,1,47,1,1,0,0,0,1,0,0,0,0,0,11,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,100,82.73,29.49
0,0,48,1,0,1,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,75.04,75.49,22.6
0,1,45,1,0,1,0,0,0,0,0,0,0,1,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,42.69,56.04,18.82
1,0,47,1,0,0,1,0,0,0,0,1,0,0,12,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,90.2,103.19,40.08
1,1,36,1,0,0,0,1,0,0,0,0,1,0,14,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,66.46,70.08,30.83
0,0,63,0,0,1,0,0,0,0,1,0,0,0,24,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,89.08,69.8,12.32
1,0,29,1,0,0,0,1,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,57.45,56.89,23.96
1,0,31,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,46.39,45.14,19.25
0,1,57,0,1,0,0,0,0,1,0,0,0,0,22,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,62.08,93.36,25.75
1,0,44,1,1,0,0,0,0,0,0,1,0,0,13,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,50.47,77.55,29.82
0,1,22,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,66.19,49.72,18.69
0,0,32,1,1,0,0,0,1,0,0,0,0,0,4,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,64.28,61.2,19.28
1,0,42,1,0,0,0,1,0,1,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,93.28,110.59,43.04
0,0,42,1,1,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,87.93,71.32,20.93
0,1,48,1,1,0,0,0,0,1,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,90.38,105.81,38.72
0,1,24,1,0,0,0,1,0,1,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,100,90.43,34.97
1,0,38,1,1,0,0,0,1,0,0,0,0,0,13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,67.54,75.85,29.14
0,1,35,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,86.08,72.93,25.57
1,1,40,1,0,0,0,1,0,0,0,0,1,0,15,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,77.01,86.64,37.46
1,1,56,0,1,0,0,0,1,0,0,0,0,0,19,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,72.97,85.26,28.91
1,0,30,1,0,0,0,1,0,0,0,1,0,0,4,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,61.93,65.75,27.5
1,1,48,1,0,1,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,85.59,74.59,32.64
0,1,37,1,1,0,0,0,1,0,0,0,0,0,5,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,90.94,95.88,34.75
0,1,42,1,1,0,0,0,0,1,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,63.57,70.29,24.52
1,0,26,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,77.22,62.6,26.24
0,0,47,1,1,0,0,0,0,0,0,0,1,0,15,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,62.65,71.92,21.17
1,0,29,1,1,0,0,0,0,0,0,0,1,0,8,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,66.43,65.6,27.44
1,0,24,1,0,0,0,1,0,0,0,1,0,0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,42.91,55.44,23.38
1,0,47,1,1,0,0,0,0,1,0,0,0,0,22,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,61.74,67.6,25.84
1,0,25,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,79.74,49.86,21.14
1,1,33,1,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,61.23,49.79,25.12
0,0,41,1,1,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,55.28,42.45,9.38
1,0,57,0,1,0,0,0,0,0,0,0,1,0,17,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,76.99,79.34,22.54
0,1,42,1,1,0,0,0,0,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,61.04,77.89,27.55
1,1,27,1,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,92.51,75.99,35.6
1,1,49,1,0,0,0,1,0,0,0,1,0,0,21,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,74.4,72.84,31.94
1,1,29,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,58.54,71.63,33.85
1,0,22,1,0,1,0,0,0,0,0,0,0,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,48.76,20.7
1,0,25,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,50.38,55.77,23.51
1,1,37,1,0,0,0,1,0,0,0,0,1,0,4,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,49.5,61.29,27.32
1,1,26,1,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,69.55,71.42,33.77
1,0,25,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,86.87,44.64,19.06
1,1,43,1,0,0,0,1,0,0,0,1,0,0,10,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,82.47,90.91,39.16
1,1,28,1,1,0,0,0,0,0,0,0,1,0,6,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,47.95,62.27,30.11
1,0,55,0,1,0,0,0,0,0,0,0,1,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,70.03,83.59,24.24
1,0,26,1,1,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,100,83.37,34.55
1,1,60,0,1,0,0,0,0,0,0,1,0,0,22,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,58.77,68.72,22.29
1,1,64,0,0,0,1,0,0,0,0,1,0,0,25,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,59.41,87.6,29.84
1,1,54,0,0,0,0,1,0,0,0,1,0,0,22,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,90.28,90.37,30.95
1,1,42,1,0,0,0,1,0,1,0,0,0,0,9,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,96.46,86.37,37.35
0,1,30,1,1,0,0,0,0,1,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,66.21,58.62,22.25
1,0,37,1,0,1,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,76.89,65.67,25.07
0,1,42,1,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,93.18,65.47,22.59
0,1,35,1,1,0,0,0,0,1,0,0,0,0,10,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,74.92,83.52,29.81
0,1,23,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,84.29,73.56,28.23
0,1,30,1,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,70.8,64.68,24.67
1,0,57,0,1,0,0,0,1,0,0,0,0,0,17,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,73.29,76.08,21.23
0,0,28,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,73.27,48.2,14.08
0,1,51,0,1,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,71.47,87.88,23.55
1,0,36,1,0,0,0,1,0,0,0,0,1,0,2,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,84.36,65.71,25.09
1,1,23,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,72.18,63.93,30.77
0,1,50,0,0,0,0,1,0,0,0,1,0,0,21,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,100,86.42,22.97
1,0,24,1,1,0,0,0,1,0,0,0,0,0,4,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,53.42,48.97,20.79
0,1,38,1,0,0,0,1,0,0,0,0,1,0,9,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,74.97,91.83,33.13
0,0,34,1,1,0,0,0,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,87.14,70,22.8
0,1,47,1,1,0,0,0,0,0,0,0,1,0,9,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,86.06,70.63,24.65
0,1,38,1,0,1,0,0,0,0,0,0,0,1,11,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,73.53,48.11,15.64
0,0,25,1,0,0,1,0,0,0,0,1,0,0,3,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,71.5,83.66,28.26
1,0,31,1,0,0,1,0,0,0,0,1,0,0,3,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,82.65,78.78,32.71
0,0,24,1,1,0,0,0,0,0,0,0,1,0,4,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,40.1,48.73,14.29
1,0,34,1,1,0,0,0,0,0,0,1,0,0,9,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,82.92,59.42,24.97
1,1,41,1,0,1,0,0,0,0,0,0,0,1,10,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,68.4,56.27,25.31
1,1,50,0,1,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,65.71,61.17,19.27
1,0,32,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,84.86,62.02,26.01
0,1,34,1,0,1,0,0,0,0,1,0,0,0,3,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,67.76,59.84,22.73
1,1,38,1,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,57.96,47.26,21.7
0,1,26,1,0,0,0,1,0,0,0,0,1,0,5,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,44.58,51.72,19.49
1,1,36,1,0,0,0,1,0,0,0,1,0,0,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,62.21,68.42,30.17
0,0,48,1,1,0,0,0,1,0,0,0,0,0,19,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,92.73,89.45,28.18
0,1,48,1,0,0,1,0,0,1,0,0,0,0,14,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,55.97,102.28,37.31
1,0,36,1,0,0,0,1,0,0,0,1,0,0,3,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,96.37,93.88,36.35
1,1,46,1,1,0,0,0,0,0,0,0,1,0,17,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,76.03,89.56,38.63
1,1,24,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,87.11,79.91,37.16
1,1,45,1,0,0,1,0,0,1,0,0,0,0,14,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68.26,89.14,38.45
0,0,39,1,1,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,87.3,68.08,19.63
1,1,22,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,26.18,49.75,25.1
1,0,28,1,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,83.73,72.8,30.32
0,1,27,1,0,1,0,0,0,0,1,0,0,0,7,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,72.9,63.68,24.27
0,1,46,1,1,0,0,0,0,1,0,0,0,0,13,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,95.19,88.89,31.96
1,1,45,1,0,0,0,1,0,0,0,0,1,0,19,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,55.58,79.52,34.61
0,0,44,1,0,1,0,0,0,0,0,0,0,1,21,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,67.95,70.1,20.44
1,1,44,1,0,1,0,0,0,0,0,0,0,1,17,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,80.62,69.26,30.5
1,1,37,1,0,0,0,1,0,0,0,1,0,0,14,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,71.1,76.25,33.3
1,1,41,1,1,0,0,0,1,0,0,0,0,0,12,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,57.88,67.59,29.84
1,1,49,1,1,0,0,0,0,1,0,0,0,0,19,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,81.33,86.12,37.25
1,0,33,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,88.77,69.19,28.88
1,1,53,0,0,0,1,0,0,1,0,0,0,0,21,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,74.97,101.45,35.38
1,1,31,1,1,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,61.29,52.75,26.3
1,1,30,1,0,1,0,0,0,0,0,0,0,1,6,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,96.83,66.3,31.72
1,1,29,1,0,1,0,0,0,0,0,0,0,1,5,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,64.41,52.42,26.17
1,1,30,1,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,74.38,52.03,26.01
1,0,34,1,1,0,0,0,0,0,0,1,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,84.34,95.74,39.49
1,0,39,1,0,1,0,0,0,0,0,0,0,1,8,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,100,65.7,25.08
1,0,59,0,1,0,0,0,0,0,0,0,1,0,28,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,68.91,60.05,14.82
1,1,29,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,71.78,66.89,31.95
0,0,61,0,0,1,0,0,0,0,0,0,0,1,26,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,77.16,73.29,13.72
0,0,22,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,66.75,55.77,17.11
0,1,57,0,0,0,1,0,0,0,0,1,0,0,22,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,56.25,86.5,23
1,1,32,1,0,0,1,0,0,0,0,1,0,0,7,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,64.46,78,36.4
0,0,38,1,1,0,0,0,1,0,0,0,0,0,11,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,73.79,76.05,22.82
1,1,32,1,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,75.49,75.97,35.59
0,0,33,1,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,78.15,76.59,25.44
1,0,45,1,0,0,0,1,0,0,0,0,1,0,20,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,87.9,92.85,35.94
1,0,22,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,78.81,55.75,23.5
1,0,23,1,1,0,0,0,1,0,0,0,0,0,3,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,82.65,73.53,30.61
1,0,59,0,1,0,0,0,1,0,0,0,0,0,23,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,64.3,64.13,16.45
1,1,56,0,0,1,0,0,0,0,0,0,0,1,16,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82.77,65.45,20.98
0,0,24,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,91.06,67.8,21.92
1,0,43,1,0,1,0,0,0,0,1,0,0,0,15,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,72.07,71.31,27.32
1,0,43,1,1,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,85.78,86.26,33.3
1,1,41,1,1,0,0,0,0,0,0,0,1,0,14,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,79.86,89.08,38.43
1,1,52,0,0,0,1,0,0,0,0,1,0,0,17,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,75.16,82.63,27.85
1,0,23,1,0,0,0,1,0,0,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,58.02,53.42,22.57
1,1,36,1,0,0,0,1,0,0,0,0,1,0,11,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,100,83.69,36.28
0,1,27,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,100,68.34,26.14
1,1,24,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,47.69,61.96,29.99
